[22Dec2025 16:14:56.776] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--username, MrSeven3, --version, 1.21.1, --gameDir, C:/Users/grays/AppData/Roaming/PrismLauncher/instances/1.21.1/minecraft, --assetsDir, C:/Users/grays/AppData/Roaming/PrismLauncher/assets, --assetIndex, 17, --uuid, 3de0398172ba4ed0bbddf97e8f597daa, --accessToken, , --userType, msa, --versionType, release, --fml.neoForgeVersion, 21.1.215, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, --launchTarget, forgeclient, --width, 854, --height, 480]
[22Dec2025 16:14:56.785] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: JVM identified as Microsoft OpenJDK 64-Bit Server VM 21.0.7+6-LTS
[22Dec2025 16:14:56.788] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.7 by Microsoft; OS Windows 11 arch amd64 version 10.0
[22Dec2025 16:14:58.243] [main/INFO] [net.neoforged.fml.loading.ImmediateWindowHandler/]: Loading ImmediateWindowProvider fmlearlywindow
[22Dec2025 16:14:58.383] [main/INFO] [EARLYDISPLAY/]: Trying GL version 4.6
[22Dec2025 16:14:58.824] [main/INFO] [EARLYDISPLAY/]: Requested GL version 4.6 got version 4.6
[22Dec2025 16:14:59.002] [main/INFO] [CrashAssistantJarInJarHelper/]: Launching CrashAssistantApp (CrashAssistant-neoforge-1.20.6-1.21.4-1.10.23.jar)
[22Dec2025 16:14:59.423] [pool-2-thread-1/INFO] [EARLYDISPLAY/]: GL info: NVIDIA GeForce RTX 3050/PCIe/SSE2 GL version 4.6.0 NVIDIA 581.57, NVIDIA Corporation
[22Dec2025 16:16:29.040] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=11,waterlogged=false'
[22Dec2025 16:16:29.040] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=58,waterlogged=true'
[22Dec2025 16:16:29.040] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=63,waterlogged=false'
[22Dec2025 16:16:29.040] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=16,waterlogged=false'
[22Dec2025 16:16:29.040] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=33,waterlogged=false'
[22Dec2025 16:16:29.040] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=8,waterlogged=false'
[22Dec2025 16:16:29.040] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=41,waterlogged=false'
[22Dec2025 16:16:29.040] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=51,waterlogged=true'
[22Dec2025 16:16:29.040] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=53,waterlogged=true'
[22Dec2025 16:16:29.040] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=32,waterlogged=false'
[22Dec2025 16:16:29.043] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=40,waterlogged=false'
[22Dec2025 16:16:29.043] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=63,waterlogged=true'
[22Dec2025 16:16:29.043] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=10,waterlogged=true'
[22Dec2025 16:16:29.043] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=41,waterlogged=true'
[22Dec2025 16:16:29.043] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=42,waterlogged=false'
[22Dec2025 16:16:29.043] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=46,waterlogged=true'
[22Dec2025 16:16:29.043] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=62,waterlogged=false'
[22Dec2025 16:16:29.043] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=12,waterlogged=false'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=52,waterlogged=true'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=9,waterlogged=false'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=15,waterlogged=false'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=48,waterlogged=true'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=31,waterlogged=false'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=10,waterlogged=true'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=17,waterlogged=false'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=26,waterlogged=true'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=10,waterlogged=false'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=44,waterlogged=false'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=43,waterlogged=false'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=61,waterlogged=true'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=13,waterlogged=true'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=19,waterlogged=false'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=25,waterlogged=true'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=36,waterlogged=false'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=35,waterlogged=true'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=21,waterlogged=false'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=11,waterlogged=true'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=45,waterlogged=false'
[22Dec2025 16:16:29.044] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=29,waterlogged=true'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=33,waterlogged=true'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=38,waterlogged=false'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=40,waterlogged=true'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=28,waterlogged=true'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=48,waterlogged=false'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=26,waterlogged=true'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=18,waterlogged=true'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=62,waterlogged=false'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=22,waterlogged=true'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=35,waterlogged=false'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=22,waterlogged=false'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=40,waterlogged=true'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=north,variant=49,waterlogged=true'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=east,variant=57,waterlogged=true'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=south,variant=60,waterlogged=true'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=19,waterlogged=false'
[22Dec2025 16:16:29.045] [Worker-Main-10/WARN] [net.minecraft.client.resources.model.BlockStateModelLoader/]: Exception loading blockstate definition: 'crabbersdelight:blockstates/seashells.json' missing model for variant: 'crabbersdelight:seashells#facing=west,variant=59,waterlogged=false'
